order_id,user_id,product_id,quantity,order_date
4399,5448,9,3,2025-03-12 20:24:00.799416
4400,1517,3845,1,2025-01-28 13:06:53.192531
4401,1225,819,1,2025-07-07 14:53:48.499336
4402,9439,1094,3,2025-06-19 04:56:51.833856
4403,2243,1798,2,2025-03-26 19:40:41.692394
4404,3926,7395,4,2025-05-04 03:42:56.886723
4405,9394,2580,1,2025-10-07 18:18:51.570840
4406,6367,6725,5,2025-10-11 02:35:20.158323
4407,1508,2828,5,2025-08-27 07:25:14.783276
4408,1000,8363,4,2025-07-10 03:27:51.770456
4409,2237,6579,3,2025-04-08 01:19:17.842531
4410,9438,8454,4,2025-10-12 23:35:18.056910
4411,6242,6953,3,2025-09-16 23:14:54.937235
4412,8121,6279,4,2025-02-11 22:07:18.221690
4413,7738,98,3,2025-06-22 08:40:20.189757
4414,2259,7099,2,2025-04-05 22:30:44.382888
4415,5679,9536,2,2025-04-03 04:53:15.984568
4416,2631,4922,3,2025-10-22 14:41:50.416880
4417,6033,7904,3,2025-09-19 19:54:26.396259
4418,9634,1633,4,2025-10-17 15:21:32.350630
4419,3481,1752,3,2025-05-18 23:05:15.236550
4420,1213,1513,5,2025-01-19 00:19:18.776564
4421,7485,7525,4,2025-02-11 00:47:44.272411
4422,2897,8942,1,2025-09-30 05:47:16.197584
4423,4211,6028,2,2025-07-22 10:07:29.226415
4424,3908,697,5,2025-09-22 23:37:04.116922
4425,1491,9120,2,2025-03-28 13:41:21.376651
4426,2683,5793,4,2025-08-03 07:31:51.926413
4427,2807,4077,5,2025-04-10 04:13:30.420282
4428,4690,8851,4,2025-03-27 07:12:35.366873
4429,2400,1118,2,2025-02-17 12:56:56.565624
4430,6488,4981,5,2025-04-16 19:56:46.991221
4431,9240,8903,3,2025-07-09 08:46:31.906322
4432,8662,8786,1,2025-03-17 03:04:34.503394
4433,2200,5156,2,2025-09-05 23:59:00.677423
4434,7752,521,4,2025-05-02 08:22:33.421871
4435,5660,6038,5,2025-02-23 16:49:14.112047
4436,1148,8696,3,2025-06-12 21:54:08.460485
4437,6971,3289,1,2025-04-09 04:09:03.232232
4438,529,6033,5,2025-04-28 08:31:07.987578
4439,8081,5356,2,2025-01-29 07:11:18.859034
4440,2614,2295,4,2025-06-26 14:09:06.117671
4441,1150,9585,2,2025-07-07 02:03:50.614421
4442,3500,4788,1,2025-05-25 05:30:35.502993
4443,2304,9746,4,2025-02-12 00:34:47.193799
4444,2793,9798,3,2025-04-30 17:10:29.971755
4445,4047,7152,2,2025-04-10 02:16:46.868157
4446,6039,8981,5,2025-07-21 10:43:47.460830
4447,2443,3682,2,2025-08-05 04:27:25.191439
4448,3591,6174,3,2025-01-15 19:27:44.816984
4449,6631,875,5,2025-09-20 05:21:14.148257
4450,311,7772,2,2025-10-28 18:51:22.404583
4451,4689,8526,4,2025-03-07 21:57:00.319553
4452,5404,2795,2,2025-05-05 05:45:37.748234
4453,4776,9570,4,2025-08-22 10:35:36.139344
4454,3763,4630,3,2025-01-02 02:34:11.393283
4455,5321,8699,1,2025-01-04 04:24:47.476147
4456,8485,9212,3,2025-07-12 16:38:09.538203
4457,5232,955,2,2025-06-08 04:56:25.344180
4458,8570,6089,4,2025-10-10 15:39:53.320176
4459,6176,4377,3,2025-08-24 06:46:21.571287
4460,4682,9152,1,2025-03-22 01:52:05.787306
4461,2070,8152,3,2025-07-11 02:50:43.478369
4462,6358,1576,2,2025-01-30 19:48:45.742229
4463,3081,876,3,2025-10-03 02:27:12.130221
4464,9051,8084,1,2025-09-03 17:02:07.561317
4465,2446,5073,4,2025-02-05 21:34:52.731283
4466,4719,7605,4,2025-02-04 20:16:01.520327
4467,3504,5540,1,2025-03-03 11:40:43.721972
4468,8080,4578,1,2025-09-16 09:57:28.695212
4469,5622,9750,4,2025-03-20 22:44:19.751620
4470,7185,4034,1,2025-07-27 23:14:43.474809
4471,1422,9990,5,2025-09-23 15:55:04.396999
4472,5413,4227,1,2025-02-14 20:23:26.339446
4473,9149,9460,4,2025-02-23 13:10:20.093708
4474,9750,8995,5,2025-08-04 16:52:52.279870
4475,3442,5910,1,2025-10-30 16:22:15.471313
4476,9192,3092,1,2025-02-24 18:31:04.257834
4477,5629,1902,3,2025-05-07 01:23:42.776559
4478,9883,3986,3,2025-10-21 22:37:18.758240
4479,2342,1235,2,2025-02-16 09:00:33.644523
4480,8073,5086,3,2025-03-11 14:11:07.481219
4481,3051,7104,1,2025-05-28 06:47:06.096246
4482,3409,854,1,2025-02-12 09:16:06.738035
4483,2113,5089,4,2025-08-09 06:21:02.423143
4484,259,6982,1,2025-05-25 19:45:45.775203
4485,9749,9000,4,2025-01-25 22:10:40.954263
4486,9316,28,1,2025-02-19 03:49:27.801677
4487,6251,7367,3,2025-08-14 16:08:45.687501
4488,8739,9652,1,2025-10-14 17:09:35.700181
4489,2799,322,2,2025-06-11 18:38:31.905275
4490,9327,8497,5,2025-09-18 02:37:15.653268
4491,735,168,1,2025-01-11 16:46:01.360087
4492,3064,4788,1,2025-01-24 18:16:17.536328
4493,5080,8200,4,2025-01-27 06:02:52.692576
4494,5144,4832,4,2025-08-26 23:24:26.261998
4495,1321,7774,1,2025-08-09 11:06:38.004195
4496,8084,3300,4,2025-06-29 06:50:48.183044
4497,8987,8766,4,2025-02-11 17:11:47.742741
4498,4567,2054,3,2025-06-18 06:31:09.249117
4499,71,6543,4,2025-03-10 23:23:48.254582
4500,2090,1424,3,2025-07-08 07:10:17.251698
4501,1984,890,5,2025-07-10 14:14:12.764141
4502,6744,5639,4,2025-08-03 15:52:35.726826
4503,5042,3123,5,2025-08-18 06:39:12.474157
4504,145,6081,5,2025-08-01 22:06:21.284397
4505,9038,5293,5,2025-04-26 03:22:49.680899
4506,413,4490,1,2025-03-13 17:37:06.237976
4507,3305,5322,5,2025-02-08 00:19:02.352962
4508,8139,4668,5,2025-08-18 03:52:54.104245
4509,1562,2109,5,2025-02-27 13:41:41.908095
4510,4763,2066,2,2025-10-15 23:38:05.067208
4511,5832,9779,2,2025-04-28 23:19:01.253627
4512,5769,7961,5,2025-03-24 00:04:12.522904
4513,1427,3493,1,2025-09-13 00:35:32.201514
4514,8193,8750,1,2025-08-17 10:27:35.355249
4515,7295,9722,5,2025-10-23 15:53:33.759072
4516,8291,9665,3,2025-01-26 13:57:06.406829
4517,8894,8800,1,2025-03-19 03:46:47.522213
4518,3926,382,5,2025-01-19 12:22:36.093557
4519,1124,6656,2,2025-01-23 06:55:25.493323
4520,4364,8313,2,2025-01-06 07:55:42.745062
4521,3117,7597,2,2025-06-15 20:32:07.958986
4522,9645,4482,5,2025-10-16 22:04:02.935160
4523,8690,3151,3,2025-03-04 04:56:09.651109
4524,2037,9096,3,2025-08-14 18:22:42.590871
4525,6900,5183,4,2025-08-26 11:29:19.072177
4526,2893,1008,5,2025-04-07 03:28:17.434555
4527,5200,4603,4,2025-07-24 12:30:45.985426
4528,9285,6377,1,2025-08-04 09:57:20.636126
4529,7357,604,4,2025-02-14 12:22:44.505344
4530,9679,9013,4,2025-10-04 15:22:29.296147
4531,7579,5836,2,2025-01-17 20:44:58.869716
4532,2383,4098,3,2025-03-03 12:12:18.444084
4533,1160,1157,1,2025-03-25 18:51:48.521835
4534,1832,8266,3,2025-09-29 18:48:03.211375
4535,8978,1966,1,2025-10-20 22:42:27.246860
4536,1029,99,3,2025-07-08 22:11:58.397220
4537,548,8724,3,2025-01-12 18:12:09.865560
4538,9640,7920,2,2025-03-21 06:54:55.631928
4539,1147,5327,4,2025-01-04 22:24:55.153712
4540,8844,6134,3,2025-06-04 22:28:00.207600
4541,7644,4691,2,2025-03-31 13:13:52.507337
4542,4991,6235,2,2025-01-13 04:30:55.723191
4543,3477,7552,1,2025-02-09 22:19:28.730532
4544,6597,4736,1,2025-04-08 08:19:03.153142
4545,1275,8307,3,2025-09-22 16:33:43.145099
4546,9282,5150,1,2025-04-02 20:44:37.363874
4547,6083,3758,3,2025-03-21 16:37:25.398905
4548,9500,3506,2,2025-06-12 15:41:48.407166
4549,562,2330,2,2025-02-28 06:04:00.472122
4550,7608,2798,5,2025-09-20 23:45:49.437549
4551,2105,6093,2,2025-01-08 21:55:46.460875
4552,8393,5778,1,2025-01-04 05:03:55.833832
4553,7727,8191,3,2025-01-30 23:30:36.074288
4554,7363,8881,4,2025-01-29 19:37:25.919422
4555,8297,4126,5,2025-06-10 00:12:08.559045
4556,1300,5887,5,2025-04-12 17:47:12.063950
4557,3493,2597,5,2025-08-25 05:43:51.119556
4558,2851,9619,1,2025-02-04 10:52:40.845346
4559,2928,3950,2,2025-01-12 11:17:48.940601
4560,2443,6507,2,2025-07-06 20:02:11.551476
4561,1788,856,3,2025-10-31 13:16:31.111967
4562,7026,7908,3,2025-10-05 15:37:56.799707
4563,440,4355,1,2025-09-17 09:01:39.047075
4564,5606,407,2,2025-10-14 06:53:06.543288
4565,2699,621,2,2025-06-20 06:20:21.068909
4566,7701,3,1,2025-05-13 00:52:29.735175
4567,1784,6894,3,2025-09-16 08:30:33.071949
4568,6721,5700,2,2025-04-01 00:13:24.696871
4569,5462,2254,3,2025-02-28 12:38:26.626911
4570,4672,9998,5,2025-10-12 08:11:01.798007
4571,8370,4756,5,2025-03-09 11:25:57.733419
4572,9558,6245,3,2025-10-17 17:53:49.923072
4573,3102,189,4,2025-06-14 20:16:47.410799
4574,7152,7569,4,2025-10-13 04:27:45.170738
4575,1024,4649,1,2025-02-13 22:10:30.902786
4576,7251,8463,3,2025-06-21 19:27:20.955340
4577,4422,7952,3,2025-05-18 22:34:54.991234
4578,2103,8919,4,2025-03-01 16:53:48.016626
4579,6664,2417,3,2025-04-24 07:26:09.606275
4580,8145,9048,5,2025-03-12 01:06:17.017785
4581,9804,586,2,2025-01-26 22:12:59.954565
4582,3488,378,4,2025-01-18 09:11:04.333965
4583,3223,1384,5,2025-05-28 13:15:13.936825
4584,2228,3803,3,2025-06-01 16:46:51.225977
4585,6849,4999,2,2025-04-16 00:15:17.990126
4586,9925,7007,5,2025-02-14 08:48:19.293125
4587,8100,7926,2,2025-08-08 20:12:42.303827
4588,9991,3600,3,2025-10-19 01:49:09.901304
4589,4127,5291,3,2025-09-22 00:29:14.882147
4590,3845,4539,3,2025-03-19 21:32:34.420465
4591,5788,7923,3,2025-04-23 07:58:07.845021
4592,8604,5815,4,2025-10-11 19:57:30.466784
4593,3181,8839,5,2025-04-14 13:22:45.120035
4594,2461,8515,5,2025-01-13 12:17:35.769950
4595,7442,9587,3,2025-03-18 00:48:59.743228
4596,2423,3937,4,2025-05-14 04:23:23.431274
4597,5009,7417,4,2025-10-04 06:28:48.286873
4598,3405,2413,1,2025-06-21 22:03:11.312823
4599,2799,2751,1,2025-10-03 04:35:13.910603
4600,4824,2872,2,2025-09-13 23:13:15.419659
4601,3105,8023,2,2025-05-18 13:30:33.647887
4602,5190,6843,5,2025-04-06 20:21:38.420519
4603,2818,2375,1,2025-10-02 11:42:00.313854
4604,1284,5225,1,2025-07-14 09:33:24.819733
4605,3096,666,2,2025-10-15 19:33:14.186555
4606,9565,2963,4,2025-01-12 13:56:02.895154
4607,7931,9704,1,2025-04-09 03:45:36.926292
4608,8296,8062,3,2025-06-26 17:56:43.659344
4609,1465,5707,4,2025-03-05 01:34:46.312550
4610,6815,9637,1,2025-09-09 13:26:22.436739
4611,6898,1727,4,2025-03-09 05:38:22.743222
4612,3433,1630,5,2025-02-04 21:01:47.963274
4613,9804,354,5,2025-04-01 14:05:51.768241
4614,4920,456,2,2025-02-28 06:46:51.771509
4615,795,6468,4,2025-03-26 13:48:01.718934
4616,5118,8780,3,2025-07-17 00:55:22.327219
4617,6469,5239,4,2025-08-30 18:56:20.108223
4618,1881,323,2,2025-04-19 13:26:06.443821
4619,1063,3338,1,2025-05-23 19:19:54.261154
4620,5252,1409,5,2025-09-11 08:48:35.477979
4621,4498,7779,3,2025-02-24 17:43:59.172137
4622,196,5456,4,2025-03-25 01:39:15.410131
4623,3164,4682,1,2025-02-27 11:41:29.454467
4624,9000,614,4,2025-09-22 12:00:43.210584
4625,5424,6197,5,2025-01-16 15:38:51.570595
4626,863,1585,3,2025-05-10 09:06:04.033345
4627,2763,4873,4,2025-04-06 02:31:22.000575
4628,4927,8243,2,2025-05-22 19:33:12.263856
4629,5041,6586,4,2025-09-28 00:12:11.940863
4630,1345,2757,3,2025-03-07 01:59:57.999516
4631,5085,4156,2,2025-02-13 04:13:39.969790
4632,7220,2727,5,2025-02-07 20:15:34.536907
4633,4276,1667,5,2025-05-20 16:29:14.960770
4634,6111,1044,5,2025-02-24 19:20:32.186051
4635,3635,2685,5,2025-08-22 02:40:11.467408
4636,8770,2681,5,2025-07-14 14:35:31.078533
4637,5994,7322,2,2025-02-10 08:15:01.887986
4638,2406,2868,4,2025-02-10 14:20:35.615411
4639,3304,5266,4,2025-05-05 02:29:07.649864
4640,7827,5780,2,2025-03-10 07:35:44.737593
4641,2234,2839,4,2025-06-20 22:14:05.588957
4642,6579,8123,2,2025-06-08 00:57:30.110356
4643,9720,6174,4,2025-02-21 04:24:06.914907
4644,4471,2488,3,2025-03-28 14:02:45.840660
4645,6887,6366,1,2025-10-09 14:16:10.041280
4646,6941,5760,5,2025-05-08 05:01:17.005021
4647,4075,9049,4,2025-03-11 15:31:17.541579
4648,4078,6062,5,2025-01-12 13:32:05.755080
4649,8629,8927,2,2025-01-04 01:47:04.178225
4650,8942,5342,5,2025-08-03 11:42:29.019288
4651,5223,6810,5,2025-08-04 07:19:20.711629
4652,5845,8413,5,2025-07-24 09:22:33.721117
4653,7154,2574,2,2025-07-05 11:57:47.315694
4654,4542,4553,3,2025-04-08 14:37:02.805324
4655,7703,5994,1,2025-08-20 09:22:55.241986
4656,7055,2025,1,2025-03-09 03:13:31.190825
4657,8916,4814,3,2025-06-28 04:11:56.141162
4658,1076,3896,1,2025-05-17 07:52:52.932053
4659,4842,8120,1,2025-03-20 11:46:11.134055
4660,6954,5444,4,2025-02-09 11:10:01.864316
4661,8053,6236,3,2025-05-04 21:21:30.906904
4662,9089,1486,4,2025-07-29 01:55:24.530573
4663,8950,5511,1,2025-08-29 01:02:16.838553
4664,5119,7787,3,2025-07-10 03:19:21.523710
4665,7834,2878,5,2025-07-08 01:49:31.941486
4666,6587,196,2,2025-09-15 00:06:04.565101
4667,1115,4215,1,2025-10-03 12:37:56.666079
4668,3231,599,2,2025-09-02 18:43:38.143544
4669,6413,2599,5,2025-07-02 19:01:01.093048
4670,9425,9465,4,2025-08-03 17:25:18.439792
4671,1001,1824,3,2025-02-22 13:31:19.062230
4672,7927,1906,4,2025-08-25 14:47:57.788323
4673,5693,4192,4,2025-01-28 17:09:55.964791
4674,6394,7103,1,2025-01-28 15:18:25.304317
4675,2793,5953,1,2025-05-08 04:23:32.732206
4676,7781,7452,4,2025-04-29 13:11:43.465437
4677,9557,7086,2,2025-10-07 03:19:31.189839
4678,1801,664,1,2025-08-25 06:39:13.419339
4679,2845,9561,2,2025-10-10 15:24:00.684290
4680,5750,4448,1,2025-08-04 08:09:58.005305
4681,9039,4538,1,2025-02-22 20:20:04.792856
4682,7925,1353,3,2025-07-08 20:48:20.899956
4683,9953,3563,3,2025-02-20 00:37:32.898513
4684,8118,5486,4,2025-10-07 19:03:53.180897
4685,5576,8298,1,2025-05-02 04:13:47.209982
4686,5111,9758,1,2025-10-22 13:43:49.496907
4687,5167,3136,1,2025-01-04 10:15:59.780464
4688,8219,3456,5,2025-01-13 18:58:42.871511
4689,5353,7890,5,2025-01-25 00:11:57.317817
4690,9970,92,2,2025-07-16 12:38:40.920679
4691,3028,4727,3,2025-05-08 17:38:38.213407
4692,7808,7400,3,2025-06-23 09:49:15.475246
4693,9001,3192,2,2025-01-01 12:32:02.741098
4694,819,3407,5,2025-09-11 04:23:39.122770
4695,6702,3032,1,2025-02-04 13:53:03.057020
4696,2629,3762,5,2025-05-17 22:25:23.081075
4697,4221,9273,5,2025-01-19 03:28:35.250953
4698,1202,5205,2,2025-02-02 15:19:27.509701
4699,8444,5700,4,2025-10-23 18:49:57.772570
4700,955,3110,2,2025-04-02 20:05:49.380973
4701,5050,8894,5,2025-08-19 14:36:09.750772
4702,7965,4054,1,2025-01-01 03:50:20.379887
4703,4897,1168,2,2025-01-04 13:21:37.313159
4704,3909,3830,4,2025-04-26 05:07:35.520623
4705,9701,1474,3,2025-08-26 04:04:29.400624
4706,8599,8838,5,2025-06-07 03:34:29.644469
4707,767,8065,4,2025-07-21 05:02:34.376314
4708,590,5321,4,2025-09-20 23:35:53.020795
4709,2514,4344,3,2025-08-24 18:38:32.327959
4710,5827,3416,5,2025-09-17 17:56:53.188850
4711,3353,7566,5,2025-02-01 11:31:08.216033
4712,2032,4662,3,2025-09-28 07:48:36.095773
4713,5155,5188,3,2025-02-27 11:58:15.421448
4714,7253,5965,1,2025-02-02 05:46:14.589150
4715,7542,3699,3,2025-07-28 11:53:49.553520
4716,6149,69,1,2025-07-22 05:43:54.770306
4717,3663,551,2,2025-02-06 18:35:17.447643
4718,1776,8983,3,2025-01-27 10:48:11.637589
4719,7458,774,4,2025-10-24 03:08:40.064316
4720,9266,6438,4,2025-04-05 12:39:11.642292
4721,389,8907,3,2025-08-24 15:55:01.628191
4722,7484,5538,2,2025-03-19 07:37:07.789074
4723,7693,9877,4,2025-05-21 13:59:10.839949
4724,9545,4827,3,2025-02-14 08:07:30.495284
4725,622,5967,4,2025-02-13 06:35:47.743835
4726,9751,978,3,2025-09-02 16:56:13.562835
4727,3018,4948,3,2025-08-16 00:18:05.459175
4728,2173,4606,4,2025-09-01 09:50:12.648120
4729,2530,7891,5,2025-03-30 14:32:32.202853
4730,6736,4058,3,2025-06-25 20:39:37.524745
4731,7757,9483,4,2025-01-23 21:25:54.729158
4732,4994,897,5,2025-06-14 15:06:33.612043
4733,3241,9433,1,2025-09-25 05:42:23.820693
4734,3892,2317,5,2025-01-17 05:15:06.812307
4735,9152,4543,3,2025-03-15 02:37:32.114480
4736,1973,2339,3,2025-01-05 16:29:43.325655
4737,3750,5817,2,2025-05-20 08:07:22.533057
4738,9848,1130,4,2025-04-04 20:42:29.600504
4739,412,1076,2,2025-09-08 11:42:44.076774
4740,757,3912,1,2025-01-29 13:14:36.675522
4741,7945,8291,5,2025-04-21 14:48:26.583709
4742,5208,1370,1,2025-04-18 14:38:32.282107
4743,6971,1655,2,2025-08-18 21:06:08.805086
4744,1912,4427,1,2025-04-11 14:26:52.658472
4745,1201,9059,2,2025-02-22 15:23:13.918293
4746,4410,8224,5,2025-07-04 16:00:18.965569
4747,4955,6524,4,2025-01-10 11:48:54.455095
4748,2093,4470,1,2025-03-16 19:23:24.363447
4749,1916,305,3,2025-03-05 11:29:07.533723
4750,480,2205,5,2025-10-02 00:28:34.958151
4751,3284,7563,5,2025-04-28 16:29:52.757701
4752,438,167,5,2025-10-10 08:52:23.684961
4753,330,4985,2,2025-04-28 02:45:16.911842
4754,9577,6142,3,2025-02-02 23:58:26.010524
4755,5233,8759,1,2025-07-25 04:51:08.425039
4756,5339,8254,5,2025-05-15 17:34:40.627697
4757,3221,7206,4,2025-09-04 18:24:15.902707
4758,9404,1319,2,2025-02-04 19:31:42.935706
4759,8686,7356,1,2025-05-19 14:50:05.669103
4760,1897,9738,1,2025-06-10 01:17:20.368233
4761,5704,5496,1,2025-01-19 14:00:51.441318
4762,4384,9101,5,2025-03-25 19:48:52.797027
4763,1267,3907,3,2025-01-27 12:52:19.817367
4764,3421,6660,2,2025-08-24 11:47:06.668741
4765,6654,6427,2,2025-02-04 08:41:13.840988
4766,4819,9468,3,2025-05-26 22:36:57.250189
4767,9894,1591,4,2025-02-23 10:36:51.288364
4768,9687,1612,4,2025-08-22 06:14:58.213339
4769,5053,1443,5,2025-09-06 14:26:48.868022
4770,7182,3131,1,2025-03-05 02:29:00.955053
4771,6831,4713,4,2025-03-24 07:01:08.395835
4772,7868,8591,4,2025-09-05 08:18:34.833359
4773,6291,6681,3,2025-05-28 15:17:16.470088
4774,348,2751,1,2025-05-18 16:36:38.960138
4775,5111,1674,3,2025-03-25 04:45:34.290505
4776,5478,2818,3,2025-10-11 22:41:25.907330
4777,1195,6490,4,2025-02-02 18:58:14.025265
4778,9801,1871,3,2025-02-12 06:50:24.087113
4779,2987,1573,2,2025-02-28 04:00:54.741095
4780,6654,8879,3,2025-05-12 17:55:08.347153
4781,120,1919,5,2025-07-27 03:06:11.813578
4782,441,1978,5,2025-07-18 13:35:14.598768
4783,2326,6541,3,2025-09-10 11:50:10.855942
4784,2302,9318,2,2025-08-23 18:12:42.668970
4785,7772,7108,2,2025-10-15 10:58:10.774891
4786,655,8689,5,2025-01-29 22:09:11.074340
4787,124,3813,1,2025-10-14 08:50:09.962543
4788,1996,8287,5,2025-03-29 17:33:17.106493
4789,3057,5990,2,2025-04-16 18:55:04.941609
4790,103,4860,2,2025-01-20 23:36:34.162915
4791,6425,7242,1,2025-07-30 21:27:14.029945
4792,9050,8688,2,2025-10-18 08:54:05.652153
4793,797,7347,2,2025-10-22 12:53:26.173296
4794,1799,8640,5,2025-08-06 00:51:48.378427
4795,4635,268,4,2025-06-16 21:08:25.725724
4796,6075,8491,3,2025-05-14 03:54:19.999531
4797,5954,9528,3,2025-04-03 19:53:10.171818
4798,1936,9540,1,2025-06-02 21:35:10.323555
4799,2779,7140,5,2025-08-02 23:39:07.915549
4800,5419,772,2,2025-04-11 21:06:34.961759
4801,4514,7395,4,2025-08-26 20:39:36.891557
4802,1107,3343,2,2025-10-17 21:23:08.498099
4803,8039,2131,1,2025-03-27 20:35:35.177908
4804,1034,9202,3,2025-05-21 20:12:37.751234
4805,3547,6624,4,2025-07-11 22:50:46.800788
4806,7024,3299,4,2025-08-30 23:26:42.605176
4807,8901,2985,4,2025-10-10 05:54:12.241466
4808,4234,6045,4,2025-04-04 06:55:12.186469
4809,778,7309,2,2025-04-21 15:11:42.653067
4810,5009,3340,5,2025-02-23 06:55:52.286363
4811,6216,6616,3,2025-07-19 12:08:21.741829
4812,7902,5234,5,2025-01-15 02:02:19.821319
4813,2608,7460,4,2025-02-28 15:06:55.969604
4814,8432,5378,3,2025-07-27 07:10:02.191721
4815,5725,4845,1,2025-08-02 17:44:28.461699
4816,3885,7744,5,2025-07-25 06:36:14.705916
4817,2702,7613,3,2025-01-20 04:26:57.812709
4818,1109,5410,2,2025-10-15 08:39:12.072071
4819,2984,9038,4,2025-06-14 18:03:13.885134
4820,1877,9289,3,2025-01-15 20:03:41.911692
4821,4042,4322,3,2025-03-14 12:35:02.911639
4822,5762,9757,5,2025-10-11 07:26:37.130185
4823,6539,3762,5,2025-04-23 20:12:50.031310
4824,8081,4165,5,2025-09-20 03:04:30.123603
4825,5587,6844,4,2025-09-03 17:59:20.244631
4826,4443,501,3,2025-02-26 06:23:56.703769
4827,9469,7627,5,2025-02-03 22:01:28.450057
4828,1389,4020,5,2025-08-12 10:43:55.203729
4829,4297,1354,3,2025-02-14 15:32:50.592413
4830,3283,4921,2,2025-05-16 03:52:26.625710
4831,2879,9512,3,2025-07-09 20:15:56.904077
4832,8912,4630,1,2025-01-01 16:50:39.072455
4833,5310,5543,5,2025-05-03 02:15:18.491133
4834,9862,5462,2,2025-04-24 04:49:19.275898
4835,6045,6811,1,2025-10-08 09:31:48.615864
4836,2352,5397,2,2025-05-31 00:04:11.311805
4837,2400,889,1,2025-09-15 03:39:18.996359
4838,9277,1376,5,2025-05-11 15:37:22.084563
4839,5974,4974,2,2025-01-29 03:05:56.331595
4840,283,8135,1,2025-06-10 17:39:01.398133
4841,6217,9777,5,2025-07-05 19:09:24.203111
4842,7025,928,3,2025-09-05 08:44:58.344918
4843,8489,9368,3,2025-05-28 03:05:15.027406
4844,787,69,4,2025-04-08 11:25:49.602100
4845,2353,4294,2,2025-06-07 14:13:45.208867
4846,4244,6757,3,2025-09-29 20:22:59.934467
4847,8964,6344,3,2025-10-14 16:17:58.392636
4848,5917,3562,1,2025-10-30 11:12:33.967968
4849,9406,3182,1,2025-10-07 09:19:27.412106
4850,6126,454,2,2025-07-23 12:15:52.957959
4851,7860,6115,1,2025-09-04 21:01:05.218781
4852,1086,537,5,2025-02-08 22:02:51.319183
4853,1439,1122,3,2025-01-08 17:34:15.561342
4854,6551,6124,4,2025-02-15 11:00:30.222904
4855,5372,9666,4,2025-09-07 15:10:58.923440
4856,2458,6422,3,2025-07-27 09:36:28.556402
4857,3204,3992,5,2025-01-20 02:22:38.697752
4858,672,3052,5,2025-07-03 06:54:49.413960
4859,3485,8535,1,2025-03-16 03:16:02.864552
4860,3699,2073,1,2025-01-26 20:20:44.554237
4861,2389,1070,1,2025-10-26 14:18:29.971328
4862,2961,9974,4,2025-02-19 07:15:05.312663
4863,6862,8974,3,2025-02-02 00:02:55.767249
4864,7300,3303,1,2025-06-21 11:12:15.373061
4865,3022,923,3,2025-02-19 22:40:09.728906
4866,174,1611,2,2025-07-25 03:17:56.166308
4867,2387,7957,3,2025-10-27 03:46:52.131495
4868,1359,1997,1,2025-02-05 13:01:39.244512
4869,7368,5662,4,2025-01-14 21:48:24.123555
4870,668,3514,4,2025-01-21 08:58:41.278814
4871,9397,3231,5,2025-01-14 06:31:03.071431
4872,2079,9860,5,2025-08-24 23:17:28.584842
4873,7503,5212,5,2025-01-22 09:48:41.275176
4874,268,4932,1,2025-10-22 17:49:58.750822
4875,9194,3784,1,2025-02-05 03:25:07.142211
4876,368,4774,1,2025-01-04 13:04:12.316853
4877,837,8804,1,2025-08-23 13:59:23.643841
4878,6722,6255,2,2025-01-12 01:19:32.951562
4879,3891,3453,1,2025-06-09 21:43:33.251057
4880,9622,7229,3,2025-04-28 14:15:39.067280
4881,8144,6698,2,2025-07-16 14:35:54.671342
4882,5560,9090,4,2025-10-16 14:47:01.777480
4883,1180,5408,2,2025-06-07 01:15:01.705244
4884,2333,9319,2,2025-08-27 07:15:17.769143
4885,3450,6843,1,2025-05-04 02:36:24.105202
4886,4605,1523,1,2025-07-14 14:19:28.890528
4887,4033,7901,5,2025-07-13 05:11:09.825138
4888,1637,6410,2,2025-10-12 02:13:19.292233
4889,698,3193,2,2025-03-02 11:32:45.606186
4890,4888,9535,5,2025-09-29 23:42:32.374509
4891,2315,2389,4,2025-03-16 10:31:07.534004
4892,5535,1768,4,2025-10-27 10:17:12.087986
4893,6694,6881,2,2025-07-22 11:58:39.022442
4894,9347,9640,5,2025-02-24 22:02:50.570184
4895,408,8196,3,2025-04-01 18:21:07.352454
4896,3801,1795,5,2025-02-13 14:44:41.860120
4897,5874,3054,1,2025-09-16 13:25:11.438207
4898,2574,7608,3,2025-05-15 14:45:33.841573
4899,3639,2328,4,2025-01-13 09:56:50.566760
4900,4190,3840,4,2025-08-08 12:39:46.300606
4901,6130,1964,3,2025-06-28 12:58:15.151679
4902,3139,4741,1,2025-04-06 20:07:18.695007
4903,1216,9473,2,2025-07-30 11:37:15.452680
4904,2694,7525,5,2025-08-01 16:34:07.511435
4905,8783,6588,5,2025-09-19 12:07:30.408916
4906,248,5045,2,2025-07-10 09:56:17.485268
4907,7383,4687,5,2025-05-28 18:33:44.692106
4908,8802,3861,2,2025-01-14 13:31:09.066536
4909,4448,797,3,2025-04-24 23:26:22.319849
4910,9446,1161,3,2025-07-09 07:47:24.589078
4911,1631,7955,4,2025-01-31 13:58:07.436743
4912,5889,4849,1,2025-10-14 16:16:20.627030
4913,2449,9785,5,2025-04-21 21:23:43.164785
4914,635,7421,2,2025-08-22 18:22:17.967838
4915,8711,7174,5,2025-06-08 05:22:06.847625
4916,7149,2914,4,2025-02-17 08:23:03.603427
4917,2064,9853,2,2025-05-30 12:20:07.007077
4918,2695,5036,5,2025-07-01 17:12:23.009756
4919,6983,6937,5,2025-04-09 15:54:05.912535
