OrderID,Product,Category,Price,Quantity,OrderDate,CustomerID,Country,Region,Salesperson
2617,Concrete Bacon,Books,131.01,6,16-Aug-24,CUS6679,United States,South,Jeffrey Jones
2618,Fantastic Plastic Computer,Home Goods,288.3,one,04-Feb-24,CUS3490,United States,South,Mark Morris
2619,Gorgeous Bacon,Clothing,58.92,5,04/09/2024,CUS3505,  UK  ,West,Eric Blackburn
2620,  Fresh Chair  ,Books,135.04,,2024-09-26,CUS8725,UK,South,Kyle Ferguson
2621,Used Fish,Sports,181.34,7,06/05/2025,CUS6081,Canada,West,Ashley Lewis
2622,Concrete Table,Electronics,265.33,,01/09/2025,CUS4355,usa,East,Ryan Byrd
2623,Rustic Car,Home Goods,492.06,8,2025-04-03,CUS4095,  usa  ,West,Jason Rogers
2624,Generic Salad,Sports,294.84,4,2025-05-09,CUS1283,usa,Central,Dr. Elizabeth Johnston MD
2625,Salad,Books,84.71,2,28-Jul-25,CUS2395,  United States  ,West,Michael Koch
2626,Used Plastic Chair,Electronics,318.65,2,30-Oct-24,CUS5262,UK,East,Theresa Curtis
2627,Wooden Mouse,Sports,243.08,3,2024-07-29,CUS1610,United Kingdom,West,Jessica Richardson
2628,Incredible Granite Computer,Books,404.17,9,26-Aug-25,CUS1758,UK,Central,Shirley Gonzalez
2629,Ergonomic Concrete Towels,Home Goods,29.49,3,2025-07-08,CUS2762,usa,South,Michelle Randall
2630,Generic Plastic Mouse,Sports,423.66,2,17-Nov-23,CUS7556,,East,Nicole Rodriguez
2631,New Car,Sports,430.23,4,08-Oct-24,CUS4806,usa,Central,Mrs. Tara Jones
2632,Rustic Hat,Clothing,130.3,175,2024-05-13,CUS5630,USA,Central,Michelle Miller
2633,Rubber Pizza,Sports,39.75,154,2025-02-18,CUS1859,,South,Jennifer Marquez
2634,Used Plastic Hat,Electronics,39.5,10,11/20/2024,CUS2564,UK,West,Benjamin Turner
2635,Tasty Car,Sports,496.87,7,2024-06-16,CUS3152,UK,East,James Harrington
2636,Fantastic Cheese,Sports,77.36,3,2024-10-06,CUS6348,Canada,Central,Elizabeth Martin
2637,  Wooden Shoes  ,Electronics,46.83,1,01/03/2025,CUS1117,United States,North,Tommy Gomez
2638,Plastic Hat,Books,341.28,10,12/26/2024,CUS3617,  canada  ,Central,Joseph Gonzalez
2639,Keyboard,Home Goods,Error,7,2024-06-05,CUS4696,usa,Central,James Ford
2640,Handcrafted Rubber Bike,Books,41.8,-,16-Jan-24,CUS7794,USA,Central,Jeffrey Velez
2641,Gorgeous Keyboard,Electronics,137.58,7,14-Sep-24,CUS3932,UK,West,Christine Cobb
2642,Practical Metal Towels,Sports,19.63,2,2025-06-03,CUS3088,United States,South,Ryan Duncan
2643,Tasty Steel Computer,Books,305.98,3,11/13/2023,CUS1545,UK,South,Lisa Pratt
2644,Awesome Metal Shirt,Home Goods,$259.40,one,12/11/2024,CUS1672,United Kingdom,South,Carl Cabrera
2645,Concrete Car,Sports,75.15,2,06-Sep-24,CUS6876,canada,West,Donald Moore
2646,Fresh Cheese,Electronics,285.3,9,08/20/2025,CUS7770,United Kingdom,North,Andrew Juarez
2647,  Handmade Pizza  ,Sports,172.48,3,08/09/2025,CUS9760,usa,South,Steve Wright
2648,Intelligent Rubber Shirt,Home Goods,236.79,9,03-Oct-24,CUS2523,United States,East,Jessica Odonnell
2649,Hat,Home Goods,357.08,1,2024-01-26,CUS4798,UK,South,Kimberly Rogers
2650,Sleek Car,Home Goods,Error,7,04/29/2025,CUS4557,United States,East,Nicholas Smith
2651,Fantastic Fresh Sausages,Clothing,43.37,-,09/06/2024,CUS9238,Canada,East,Richard Robinson
2652,Chair,Clothing,479.87,-,02-Jan-24,CUS4389,United States,East,Mark Morgan
2653,Small Rubber Bike,Books,482.31,,03/04/2024,CUS1019,canada,North,Robert Gregory
2654,Cotton Towels,Clothing,459.65,6,11/25/2023,CUS9864,canada,Central,David Conrad
2655,Car,Home Goods,283.1,4,10-Jan-25,CUS7290,United States,South,Charles Nunez
2656,  Handmade Chips  ,Home Goods,101.85,4,08/04/2025,CUS8195,usa,North,Michael Cook
2657,Cotton Bike,Clothing,$306.47,4,2025-02-04,CUS1081,Canada,North,Mary Johnson
2658,Gloves,Electronics,42.08,one,2024-05-12,CUS5959,UK,West,Dennis Gonzalez
2659,Cotton Computer,Clothing,438.88,2,2024-09-14,CUS1409,canada,South,Oscar Patton
2660,Cheese,Sports,310.57,7,01/16/2025,CUS1070,usa,South,Michelle Parsons
2661,Licensed Towels,Sports,291.84,6,30-Jan-25,CUS9180,United Kingdom,East,Stephen Ray
2662,Soft Bacon,Sports,218.9,9,2025-02-09,CUS6497,  Canada  ,West,Doris Petersen
2663,Awesome Soft Shoes,Sports,37.71,3,12/12/2023,CUS9433,USA,West,Jacob Torres
2664,Incredible Car,Clothing,213.17,8,14-Aug-24,CUS3759,United States,South,James Williamson
2665,Concrete Computer,Electronics,30.92,3,10/04/2025,CUS2538,Canada,North,Ashlee Lynn
2666,Concrete Bacon,Home Goods,105.62,3,01-May-25,CUS8772,USA,Central,Melissa Byrd
2667,Car,Clothing,178.59,9,06-Mar-24,CUS4410,  Canada  ,East,William Landry
2668,Rustic Pizza,Home Goods,102.39,6,17-Mar-24,CUS8715,Canada,North,Robert Andrews
2669,Sleek Table,Electronics,183.75,two,02/16/2024,CUS2663,Canada,East,Jeremy Jones
2670,Cotton Mouse,Books,498.13,9,2025-07-13,CUS5520,USA,South,Christian Riley
2671,  Granite Gloves  ,Clothing,384.67,5,04/17/2025,CUS1499,  United States  ,North,Maria Hart
2672,Intelligent Concrete Towels,Clothing,Error,4,28-Feb-25,CUS3307,  United States  ,Central,Crystal Long
2673,Granite Shoes,Clothing,402.94,-,2025-05-27,CUS9548,  canada  ,Central,Ashley Lynch
2674,Plastic Cheese,Electronics,97.7,5,2024-09-02,CUS2485,United Kingdom,East,Michael Ford
2674,Plastic Cheese,Electronics,97.7,5,2024-09-02,CUS2485,United Kingdom,East,Michael Ford
2675,Plastic Shirt,Sports,$397.22,6,2024-03-11,CUS5192,USA,South,Bobby Brown
2676,Ergonomic Metal Chair,Clothing,96.27,1,08/04/2024,CUS8196,canada,West,Zachary Harvey
2677,Rustic Plastic Computer,Electronics,69.25,9,28-Dec-24,CUS9799,United Kingdom,West,Adriana Williams
2678,Towels,Home Goods,442.38,3,10/23/2024,CUS1943,usa,East,Victor Hill
2679,Chips,Clothing,90.32,6,10/13/2024,CUS9248,United States,East,Matthew Munoz
2680,Metal Keyboard,Home Goods,294.59,4,2025-01-10,CUS7938,  United Kingdom  ,North,Linda Oconnor
2681,Gorgeous Rubber Gloves,Clothing,276.59,10,08-Mar-25,CUS2180,usa,Central,Carla Mcdaniel
2682,  Handcrafted Frozen Table  ,Electronics,387.11,1,2025-10-11,CUS2369,UK,Central,Mario Bradley
2683,  Fish  ,Clothing,318.32,6,10-Sep-24,CUS9083,United Kingdom,East,Theresa Diaz
2684,  Refined Bike  ,Books,,9,30-Oct-25,CUS3920,United Kingdom,Central,Gary Scott
2685,Unbranded Ball,Books,$118.83,10,07/15/2025,CUS5203,usa,North,Jennifer Anderson
2686,Rustic Chips,Clothing,368.04,8,28-Aug-25,CUS7618,  Canada  ,West,Amanda Sawyer
2687,Frozen Towels,Sports,402.98,5,2024-01-03,CUS4452,Canada,Central,Diamond Hernandez
2688,New Soft Shirt,Books,154.4,5,2023-12-28,CUS3006,United States,Central,Zachary Oconnor
2689,Concrete Gloves,Clothing,280.25,5,2024-04-16,CUS5319,  canada  ,West,Kristen Jordan
2690,Rubber Chair,Electronics,76.85,6,2024-08-16,CUS3121,canada,South,Valerie Perez
2691,Fresh Chips,Home Goods,308.11,129,10/04/2025,CUS7270,UK,South,Dr. Jennifer Brooks DVM
2692,Sausages,Sports,117.66,3,2025-08-01,CUS6520,usa,East,Christine Morris
2693,Bike,Sports,157.35,117,20-Oct-24,CUS6602,Canada,South,Thomas Schultz
2694,Rubber Computer,Electronics,314.89,5,08/29/2025,CUS3319,usa,West,Heather Gregory
2695,Licensed Shoes,Home Goods,165.9,2,2023-11-10,CUS7605,United States,East,Benjamin Palmer
2696,Ball,Sports,49.94,1,06/22/2024,CUS2076,  United Kingdom  ,Central,Ashley Summers
2697,Incredible Soap,Clothing,151.87,5,2025-04-11,CUS1992,United States,South,Stephanie Bullock
2698,New Soft Car,Home Goods,Error,6,06/01/2024,CUS6258,United Kingdom,West,Logan Phillips
2699,Bike,Electronics,443.56,5,06/05/2025,CUS7580,  United Kingdom  ,North,Jesus Summers
2700,Gorgeous Chips,Sports,445.04,9,02/05/2024,CUS8563,United Kingdom,East,Darren Mcneil
2701,Tasty Frozen Chips,Clothing,447.53,3,2024-03-13,CUS5242,Canada,East,Dawn Jacobs
2702,Cotton Pants,Home Goods,Error,3,10/31/2025,CUS1830,Canada,North,Yolanda Lewis
2703,Steel Chicken,Sports,88.43,6,2025-07-01,CUS8453,United Kingdom,South,Alexander Harris
2704,  Gently Used Hat  ,Sports,89.31,8,2025-04-05,CUS9141,usa,Central,Benjamin Hunt
2705,Handmade Car,Clothing,175.42,7,01/01/2025,CUS1377,canada,North,Ashlee Christensen
2706,Gently Used Towels,Home Goods,125.05,3,11-Jun-24,CUS5532,UK,West,Kimberly Lawrence
2707,Gorgeous Steel Keyboard,Electronics,472.86,8,29-Mar-24,CUS4810,Canada,Central,Samantha Huff
2708,Pants,Books,461.12,9,06-Dec-24,CUS4368,usa,North,Michele Ruiz
2709,  Metal Towels  ,Clothing,305.19,8,2024-10-25,CUS8723,usa,West,Jose Lawson
2710,  Car  ,Books,191.7,1,2024-04-18,CUS3138,Canada,East,Stephanie Hoover
2711,  Steel Gloves  ,Home Goods,335.39,two,2024-07-11,CUS5057,United Kingdom,West,Clifford Pruitt
2712,Frozen Chair,Clothing,466.38,8,17-Sep-24,CUS2985,usa,North,Cody Hayes
2713,  Rustic Wooden Salad  ,Electronics,335.48,10,30-Jun-25,CUS8861,  United States  ,South,Richard Alvarez
2714,Ergonomic Chair,Clothing,263.56,two,02/26/2025,CUS3495,canada,West,Richard Christian
2715,New Chicken,Home Goods,50.45,6,2023-12-08,CUS5835,United Kingdom,East,Daniel Johnson
2716,Fish,Sports,71.71,one,2024-02-10,CUS7282,USA,North,Heather Carney
2717,  New Plastic Fish  ,Books,293.89,2,01-Oct-25,CUS7128,United States,Central,Aaron Dean
2718,  Cotton Tuna  ,Home Goods,222.05,,11/21/2023,CUS2513,  United Kingdom  ,Central,Amanda Harris
2719,Gorgeous Chips,Home Goods,244.91,9,2024-12-25,CUS7500,Canada,South,Thomas Roman
2719,Gorgeous Chips,Home Goods,244.91,9,2024-12-25,CUS7500,Canada,South,Thomas Roman
2720,Soap,Home Goods,341.64,8,05/01/2024,CUS1022,UK,North,Tyler Taylor
2721,Gloves,Home Goods,363.23,105,07/27/2025,CUS9614,USA,South,Timothy Kaiser
2722,  Towels  ,Sports,89.79,3,07/26/2024,CUS9059,United Kingdom,Central,John Walls
2723,Gorgeous Shirt,Electronics,21.82,2,2024-07-30,CUS8994,usa,North,Dana Hall
2724,Hat,Sports,131.22,5,11-Mar-24,CUS2848,United States,South,Craig Fox
2725,Tuna,Home Goods,137.62,3,2025-06-14,CUS6123,UK,South,Judy Branch
2726,Intelligent Metal Chips,Sports,161.93,110,21-Jan-24,CUS3175,United States,East,Christopher Richardson
2727,Refined Metal Chips,Electronics,89.42,4,23-Nov-24,CUS1181,United Kingdom,Central,Michael James
2728,Granite Salad,Sports,63.66,4,2025-09-30,CUS3464,UK,North,Jay Kim
2729,Ergonomic Keyboard,Home Goods,369.32,8,13-Nov-23,CUS1221,canada,Central,Luis Alexander
2730,Frozen Table,Clothing,226.36,3,02/02/2025,CUS2643,usa,Central,Paul Wood
2731,Steel Sausages,Electronics,475.68,2,04/07/2024,CUS7969,USA,West,Amy York
2732,Fantastic Rubber Pants,Electronics,499.04,2,14-Apr-25,CUS1152,United States,Central,Shawn Johnson
2733,Wooden Tuna,Sports,157.44,9,09/28/2025,CUS8435,UK,South,James Miller
2734,Wooden Computer,Sports,452.09,7,02/09/2025,CUS5954,Canada,,Robert Moss
2735,Refined Fish,Sports,320.48,1,2024-02-10,CUS4076,United States,Central,Robert Snyder
2736,  Licensed Metal Table  ,Sports,58.01,109,12/13/2024,CUS8054,Canada,South,Rodney Brennan
2737,Sausages,Books,326.59,2,2024-09-04,CUS9658,United States,Central,Jacob Burton
2738,Frozen Car,Electronics,356.95,192,2024-06-25,CUS1481,USA,South,Tammy Parker
2739,Wooden Table,Sports,98.09,,03/20/2024,CUS5417,UK,North,Brent Torres
2740,Handcrafted Fresh Mouse,Clothing,133.28,one,01/25/2024,CUS9813,United States,West,Manuel Adams
2741,Soft Towels,,342.71,8,2024-12-20,CUS7469,Canada,Central,Dr. Edward Brown DVM
2742,Car,Books,260.73,5,07-Jul-24,CUS9230,United Kingdom,South,Debbie Carter
2743,Metal Towels,Electronics,379.24,one,11/19/2024,CUS5045,  United Kingdom  ,West,Jason Carr
2744,Gloves,Sports,475.97,8,01/28/2024,CUS2565,United Kingdom,North,Brian Chen
2745,Tuna,Home Goods,297.26,3,08/06/2025,CUS9408,UK,South,Sara Pittman
2746,Concrete Car,Sports,N/A,5,13-Apr-25,CUS9810,United States,East,Albert Burke
2747,Salad,Books,46.19,162,04-Jun-25,CUS2520,Canada,Central,Jeremy Harris DDS
2748,Awesome Pants,Books,149.44,9,2025-03-26,CUS6326,canada,West,Dennis Melton
2749,Licensed Plastic Soap,Books,486.05,9,2025-05-20,CUS1899,USA,East,Shannon Brock
2750,Tasty Towels,Books,57.67,10,2024-02-27,CUS5255,United States,East,Scott Hoffman
2751,Ergonomic Concrete Ball,Electronics,341.63,8,2025-04-07,CUS3804,  United States  ,East,Kyle Moore
2752,Steel Salad,Electronics,287.23,3,06/07/2025,CUS6087,USA,West,Monica Gonzalez
2753,For repair Chair,Clothing,494.8,,28-Jun-24,CUS9537,canada,South,Daniel Martin
2754,Used Soap,Home Goods,353.35,2,29-Oct-25,CUS6781,UK,East,Christopher Juarez
2755,Ergonomic Tuna,Clothing,72.72,7,30-May-24,CUS2462,United States,East,Michael Walker
2756,  Plastic Hat  ,Clothing,N/A,10,15-Nov-24,CUS9625,United Kingdom,West,Jeremy King
2757,Hat,Books,302.96,8,24-Jul-24,CUS7296,Canada,South,Shelly Gonzales
2758,Tasty Bike,Home Goods,361.77,10,2024-07-02,CUS7300,United Kingdom,North,Alec Peters
2759,Wooden Ball,Books,39.85,two,12-Dec-24,CUS8881,United States,East,Nicole Anderson
2759,Wooden Ball,Books,39.85,two,12-Dec-24,CUS8881,United States,East,Nicole Anderson
2760,Steel Cheese,Home Goods,85.72,5,06/11/2025,CUS9855,UK,Central,Andrea Hess
2761,Cotton Towels,Clothing,121.52,3,04/11/2025,CUS4583,USA,West,Stefanie Sanders
2762,Wooden Mouse,Electronics,241.84,7,26-Apr-24,CUS6109,United States,South,Austin Chen
2763,Chair,Books,10.61,6,04/24/2025,CUS5222,United Kingdom,East,Krista Ruiz
2764,Plastic Table,Sports,,two,2024-08-09,CUS9604,usa,West,Jeffrey Hernandez
2765,Awesome Chair,Books,317.27,9,2025-07-29,CUS3675,Canada,Central,Alex Kennedy
2766,Cotton Chicken,Sports,29.84,7,09/10/2024,CUS7521,UK,East,Donald Ward
2767,Tasty Tuna,Clothing,158.11,7,12/30/2024,CUS2200,usa,Central,Jacob Patterson
2768,For repair Table,Sports,39.67,7,2025-01-12,CUS9179,United States,South,Matthew Smith PhD
2769,Keyboard,Sports,271.03,2,16-Sep-24,CUS4449,  USA  ,West,Joel Smith
2770,  Rustic Plastic Tuna  ,Books,27.95,9,07/18/2025,CUS6806,usa,North,Nicole Martin
2771,Salad,Books,396.04,2,29-Dec-24,CUS7114,UK,North,Timothy Pierce
2772,  Hat  ,Clothing,118.75,,07-Jun-24,CUS8423,United States,South,Kenneth Johnston
2773,Refined Chips,Books,92.96,-,27-Sep-24,CUS6051,canada,North,Raymond Allen Jr.
2774,Shirt,Home Goods,,6,2024-03-22,CUS8302,USA,West,Cathy Watkins
2775,Granite Soap,Home Goods,266.2,8,13-Apr-24,CUS4374,United Kingdom,Central,Deborah Pierce
2776,Generic Fish,Books,72.82,9,04/18/2024,CUS6562,United States,North,Amanda Gilbert
2777,Frozen Shoes,Books,114.24,2,03/16/2025,CUS8793,Canada,West,Alexander Gray
2778,Incredible Shoes,Clothing,353.65,6,2024-08-11,CUS7807,United States,Central,Mr. Barry Martinez
2779,Wooden Shoes,Books,317.73,5,04/28/2024,CUS4977,USA,North,Shannon Collins
2780,Ball,Sports,288.47,8,06/01/2025,CUS9451,UK,North,David Kennedy
2781,Handmade Towels,Sports,471.97,9,14-Jun-25,CUS2795,UK,East,Mr. Paul Jensen
2782,Gloves,Clothing,70.95,1,27-Jul-24,CUS2474,UK,South,Erin Crawford
2783,Refined Chips,Sports,473.98,10,21-Jul-25,CUS4379,United Kingdom,Central,Andrea Miller
2784,Tasty Fish,Books,391.66,6,04-Jul-24,CUS7052,canada,North,Dr. Misty Anderson
2785,Granite Sausages,Sports,79.78,5,2025-08-23,CUS2836,United Kingdom,South,Brianna Patrick
2786,For repair Fresh Gloves,Books,N/A,9,2024-10-16,CUS4058,USA,South,Donna Lopez
2787,Chair,Sports,64.53,2,03-Aug-24,CUS8703,United Kingdom,East,Haley Edwards
2788,Frozen Pizza,Electronics,40.13,,06-Jan-24,CUS5477,canada,North,Julie Hicks
2789,Cheese,Sports,293.07,9,2024-12-30,CUS3255,United Kingdom,Central,Chad Rodriguez
2790,Frozen Chips,Home Goods,278.78,1,21-Jun-24,CUS1317,UK,West,Brian Edwards
2790,Frozen Chips,Home Goods,278.78,1,21-Jun-24,CUS1317,UK,West,Brian Edwards
2791,Towels,Sports,26.54,8,30-Sep-24,CUS1436,usa,North,Debra Odom
2792,Pizza,Clothing,187.21,8,10-Dec-23,CUS5702,USA,Central,Sandra Phelps
2793,Ergonomic Bike,Home Goods,423.94,-,03/28/2024,CUS1108,  United Kingdom  ,South,Jasmine Brown
2794,Tasty Wooden Chicken,Home Goods,72.07,1,05/01/2024,CUS9120,usa,Central,Nicole Bradford
2795,Handcrafted Ball,Sports,498.84,7,01/23/2024,CUS3639,USA,Central,Angela Orr
2796,Tasty Frozen Mouse,Clothing,N/A,7,2024-01-26,CUS8294,UK,North,Donald Perez
2797,Wooden Computer,Clothing,344.01,112,2023-12-20,CUS8218,  usa  ,East,Krystal Williams
2798,  Sausages  ,Sports,361.54,1,2023-12-16,CUS1398,Canada,Central,Heather Moreno
2799,Incredible Shirt,Sports,200.42,10,17-Apr-24,CUS9962,United States,Central,Matthew Boyd
2800,Used Rubber Fish,Clothing,71.41,3,2025-01-22,CUS3878,United States,North,Dr. Jonathan Johnson
2801,Frozen Ball,Electronics,34.26,8,04/11/2025,CUS2740,UK,Central,Sara Pierce
2802,Concrete Shirt,Clothing,53.89,9,2024-09-04,CUS7282,  USA  ,East,Alexis Mcmahon
2803,New Metal Ball,Home Goods,,4,09/21/2024,CUS8547,  UK  ,Central,Matthew Byrd
2804,Metal Keyboard,Clothing,223.52,190,12/12/2023,CUS3546,UK,West,Timothy Clark
2805,Practical Towels,Home Goods,209.54,6,12/07/2023,CUS5351,United Kingdom,North,Derek Davis
2806,Gently Used Plastic Chips,Clothing,326.67,2,07/06/2024,CUS8919,usa,South,Brian Graham
2807,,Sports,185.05,6,2025-10-03,CUS2204,Canada,West,Matthew Davis
2808,Hat,Books,218.2,9,08/24/2025,CUS3410,USA,East,Angel Strong
2808,Hat,Books,218.2,9,08/24/2025,CUS3410,USA,East,Angel Strong
2809,Fantastic Plastic Pants,Clothing,385.34,7,09-Aug-25,CUS6133,USA,West,Andrew Gutierrez
2810,Soft Towels,Electronics,300.16,7,2024-08-29,CUS7745,USA,West,Tyrone King
2811,Chips,Home Goods,241.24,7,29-Jul-25,CUS2261,Canada,South,Roy Walter
2812,  For repair Rubber Shoes  ,Books,179.53,3,2025-05-01,CUS2814,Canada,West,Julie Smith
2813,Pizza,Books,85.49,2,08/05/2025,CUS4494,usa,North,John Martinez
2814,Rustic Plastic Mouse,Clothing,331.26,3,03-Jan-24,CUS1884,Canada,East,Shari Jones
2815,Ergonomic Fish,Clothing,292.29,6,06/17/2024,CUS4787,,Central,Emily Palmer
2816,Generic Soft Gloves,Sports,348.54,8,25-Jun-25,CUS6241,United States,North,Gregory Cox
2817,Licensed Shoes,Books,$124.14,3,08-Apr-24,CUS5770,United Kingdom,Central,Jennifer Lewis
2818,Pizza,Books,113.01,8,2023-11-12,CUS4625,USA,South,Laura Thomas
2819,Fresh Bike,Clothing,68.21,7,2024-07-15,CUS8950,United Kingdom,South,Danielle Thomas
2820,Generic Pants,Sports,10.71,1,10-Jan-24,CUS8240,usa,East,Michael Espinoza
2821,Gloves,Sports,139.73,8,02/16/2025,CUS5069,United Kingdom,Central,Emily Pitts
2822,Awesome Bike,Clothing,Error,1,01-Nov-24,CUS6255,usa,Central,Richard Ryan
2823,Chair,Home Goods,336.67,5,2024-09-11,CUS9973,  canada  ,South,Belinda Mccall
2824,Ergonomic Table,Books,474.38,2,07/14/2025,CUS7438,USA,North,Travis Carroll
2825,Handcrafted Chicken,Clothing,133.64,6,27-Apr-25,CUS6822,canada,East,Jonathan Barnes DVM
2826,Ergonomic Fresh Pizza,Electronics,398.25,4,08/07/2024,CUS3272,usa,Central,Michael Torres
2826,Ergonomic Fresh Pizza,Electronics,398.25,4,08/07/2024,CUS3272,usa,Central,Michael Torres
2827,Bike,Electronics,253.56,3,08/05/2025,CUS9158,United Kingdom,Central,Wayne Rush
2828,Towels,Sports,173.65,9,2025-09-03,CUS8632,United States,West,Andrew Hall
2829,Awesome Tuna,Books,264.59,4,06/18/2025,CUS8836,United Kingdom,North,Amber Gilbert
2830,Shoes,Electronics,252.12,5,08/21/2024,CUS5584,United States,Central,James Rodriguez
2830,Shoes,Electronics,252.12,5,08/21/2024,CUS5584,United States,Central,James Rodriguez
2831,Ergonomic Gloves,Home Goods,69.0,9,02/25/2024,CUS4614,  Canada  ,North,Clayton Lozano
2832,Towels,Sports,350.14,10,05/31/2025,CUS4538,Canada,Central,Bryan Holmes
2833,Car,Electronics,472.79,8,2025-06-04,CUS5503,United States,West,Wanda Saunders
2834,Computer,Home Goods,10.7,6,2025-10-26,CUS9239,usa,South,Rebecca Johnson
2834,Computer,Home Goods,10.7,6,2025-10-26,CUS9239,usa,South,Rebecca Johnson
2835,Ergonomic Gloves,Books,257.19,188,21-Jan-25,CUS5882,Canada,Central,Charles Chan
2836,Fantastic Fresh Table,Books,57.62,4,2025-04-08,CUS5699,USA,East,Henry Stevens
2837,Incredible Granite Sausages,Electronics,247.44,,03/26/2024,CUS7026,Canada,East,Kim Richards
2838,Chips,Books,58.29,2,04-Aug-25,CUS5568,usa,South,Meghan Anderson
2839,Rustic Car,Home Goods,,2,09-Sep-25,CUS7175,  USA  ,Central,Gina Harris
2840,Intelligent Bacon,Sports,350.34,10,21-Feb-25,CUS1890,  canada  ,West,Charles Harris
2841,Sleek Fish,Home Goods,296.07,3,2025-02-21,CUS2830,Canada,West,Lauren Bridges DDS
2842,Fresh Car,Electronics,N/A,1,04-Mar-25,CUS6382,  Canada  ,Central,Tammie Ward
2843,Soap,Electronics,410.48,one,04/14/2025,CUS5088,usa,West,James Castillo
,Wooden Soap,Sports,101.45,7,2025-09-02,CUS4503,USA,North,Jerry Jacobs
2845,Fantastic Metal Gloves,Clothing,$132.24,10,09/30/2024,CUS3141,usa,South,Shelly Lopez
2846,Wooden Mouse,Books,74.47,194,25-Oct-25,CUS1856,USA,Central,Lisa Garcia
2847,Pants,Sports,308.69,4,05/26/2025,CUS1050,canada,West,Rose White
2848,Chips,Clothing,490.44,7,20-Jul-24,CUS3095,canada,South,Larry Waller
2849,Table,Books,346.35,two,2024-09-25,CUS4214,United States,South,Ralph Leonard
2850,Pizza,Books,341.84,3,2025-10-02,CUS4873,canada,North,Christopher Walker
2851,Tuna,Home Goods,,8,2024-01-04,CUS9745,USA,South,Janet Wilson
2852,Licensed Soft Salad,Clothing,490.16,9,09/01/2025,CUS9769,USA,East,Cheryl Gonzalez
2853,Rubber Pizza,Home Goods,42.76,8,02/07/2025,CUS6987,United States,West,Andrew Hoffman
2854,Granite Ball,Home Goods,73.48,one,22-May-25,CUS5644,  United Kingdom  ,South,
2855,Shoes,Sports,160.58,174,03/24/2024,CUS3658,United Kingdom,North,Melissa Taylor
2856,Sleek Chicken,Electronics,,3,2025-03-05,CUS1463,United Kingdom,West,Joy Douglas
2857,Mouse,Electronics,$224.09,7,10/18/2025,CUS3111,United Kingdom,South,Patricia Chandler
2858,Gently Used Chicken,Electronics,428.4,4,2024-08-21,CUS5085,UK,East,Ashley Erickson
,Fresh Chair,Home Goods,159.45,7,05/13/2024,CUS7865,Canada,North,Michelle Cochran
2860,Small Shirt,Clothing,321.25,5,09/09/2024,CUS2265,Canada,South,Kenneth Gonzalez
2861,Fish,Clothing,162.78,5,2024-10-16,CUS4659,UK,Central,Brian Riggs
2862,Granite Pizza,Sports,203.4,-,2024-11-04,CUS6741,usa,South,Courtney Carr
2863,Ergonomic Soft Sausages,Home Goods,$463.78,1,02/29/2024,CUS1463,  usa  ,East,Kathleen Smith
2864,Ergonomic Chips,Clothing,177.48,2,05-Feb-24,CUS5626,UK,East,Megan Anderson
2865,Table,Books,67.26,4,11-Aug-24,CUS4862,United States,West,Kimberly Perkins
2866,Wooden Bacon,Books,286.8,6,19-May-24,CUS4521,Canada,East,Joshua Hall
2867,Steel Chair,Books,77.36,9,2023-12-28,CUS2005,Canada,West,Cameron Lamb
2868,For repair Granite Sausages,Sports,42.43,6,10/27/2024,CUS9793,canada,West,Caroline Lopez
2869,Handmade Steel Chair,Clothing,413.69,8,28-Dec-24,CUS9999,usa,West,Devon Robertson
2870,  Gently Used Sausages  ,Electronics,19.61,4,2025-08-16,CUS1526,Canada,West,Katrina Johnson
2871,Metal Chair,Sports,354.87,6,16-Dec-24,CUS6804,United Kingdom,West,Frank Kidd
2872,Licensed Fresh Cheese,Clothing,174.02,1,05/21/2025,CUS4375,usa,South,Christina Sanford
2873,Unbranded Rubber Table,Sports,116.14,6,23-Nov-24,CUS6011,United States,Central,Andrew Clarke
2874,Tuna,Sports,105.15,3,2025-01-31,CUS4773,USA,,Randy Ryan
2875,Fantastic Towels,Sports,250.88,6,03/23/2024,CUS9260,United States,East,Adriana Lopez
2876,Wooden Cheese,Sports,10.65,4,11/20/2024,CUS7962,UK,South,Dr. Daniel Hall
2877,Practical Chicken,Sports,347.34,6,11-Sep-25,CUS1162,canada,South,Derrick Vazquez
2878,Frozen Sausages,Books,140.24,7,30-Oct-24,CUS8289,United States,South,Priscilla Woods
2879,Unbranded Table,Electronics,280.87,10,29-Sep-24,CUS6816,usa,North,Peter Gregory
2879,Unbranded Table,Electronics,280.87,10,29-Sep-24,CUS6816,usa,North,Peter Gregory
2880,Concrete Fish,Sports,327.47,1,02/27/2024,CUS6197,canada,East,Lisa James
2881,Soap,Home Goods,35.42,6,2024-03-31,CUS3540,United Kingdom,South,Tammy Roth
2882,Chicken,Books,409.99,3,08/29/2024,CUS6080,UK,North,Thomas Le
2883,Frozen Chips,Home Goods,31.37,10,12/01/2023,CUS6816,USA,West,Michelle Johnson
2883,Frozen Chips,Home Goods,31.37,10,12/01/2023,CUS6816,USA,West,Michelle Johnson
2884,Chicken,Sports,85.19,10,2024-08-14,CUS2933,  United States  ,North,Ronald Banks
2885,Awesome Granite Pizza,Books,$489.23,7,03-Mar-25,CUS6573,USA,South,Christian Webb
2886,Handmade Mouse,Home Goods,270.42,123,06/21/2025,CUS4924,canada,Central,Isabella Henderson
