OrderID,Product,Category,Price,Quantity,OrderDate,CustomerID,Country,Region,Salesperson
2123,Gorgeous Ball,Books,258.47,4,22-May-24,CUS7527,  USA  ,West,John Diaz
2124,Cotton Tuna,Sports,160.64,5,11-Jan-24,CUS1811,UK,North,Christine Gates
2125,Towels,Clothing,281.11,8,2025-10-03,CUS8621,usa,Central,Carlos York
2126,Cotton Bike,Electronics,382.97,6,05/23/2025,CUS4113,usa,Central,Kimberly Reyes
2126,Cotton Bike,Electronics,382.97,6,05/23/2025,CUS4113,usa,Central,Kimberly Reyes
2127,Shirt,Books,172.82,6,12-Sep-24,CUS6572,United States,Central,Hannah Gill
2128,Rubber Chair,Sports,37.39,1,06-Dec-24,CUS7602,United Kingdom,Central,Janet Barker
2129,Metal Chicken,Sports,379.22,two,2023-12-08,CUS1647,United States,South,Steven Reed
2130,Incredible Computer,Home Goods,498.31,1,04-Dec-23,CUS7862,usa,West,Karen Cross
2131,Towels,Books,195.18,10,2024-05-29,CUS8995,United States,Central,Heidi Bautista
2132,Cotton Salad,Clothing,211.02,3,2024-10-26,CUS6792,USA,Central,Donna Owen
2133,Practical Granite Hat,Clothing,368.66,7,01/17/2024,CUS6273,UK,East,David Gonzalez
2134,Intelligent Plastic Mouse,Electronics,126.87,7,12/07/2023,CUS3703,USA,West,Mrs. Donna Adams MD
2135,Gloves,Home Goods,Error,5,21-Apr-24,CUS2996,  United States  ,West,Brenda Douglas
2136,Fish,Sports,378.2,8,20-Jul-25,CUS3169,Canada,East,Maria Wagner
2137,New Soap,Sports,$479.76,2,30-Jan-25,CUS2797,Canada,West,Dakota Mack
2138,Incredible Cheese,Books,289.89,1,2023-12-06,CUS5852,United States,East,
2139,Concrete Shirt,Electronics,144.03,9,01/24/2024,CUS3888,United Kingdom,East,Jeff Wilson
2140,Used Concrete Shirt,Clothing,332.08,1,20-Dec-24,CUS2369,UK,East,Courtney Garcia
2141,  Ergonomic Chicken  ,Sports,278.84,one,09/30/2025,CUS2321,United Kingdom,Central,Leslie Andrews
2141,  Ergonomic Chicken  ,Sports,278.84,one,09/30/2025,CUS2321,United Kingdom,Central,Leslie Andrews
2142,  Salad  ,Sports,494.95,163,27-May-25,CUS4180,UK,West,Amber Roberson
2143,Gloves,Electronics,31.15,10,2024-03-19,CUS3009,  United Kingdom  ,North,James Maldonado
2144,Soap,Books,265.24,5,06/23/2024,CUS5617,United States,Central,Elizabeth Brown
2145,  Metal Towels  ,Clothing,488.76,6,09/21/2025,CUS8044,USA,South,Carrie Townsend
2146,Shoes,Sports,324.69,two,04/07/2024,CUS9577,United States,Central,Terri Arnold
2147,Generic Concrete Shirt,Home Goods,80.31,1,2023-11-03,CUS9323,Canada,East,Brett Alvarez
2148,Car,Sports,27.37,5,2024-05-22,CUS9847,canada,West,Brian Taylor
2149,Table,Home Goods,204.75,2,2024-03-23,CUS3917,canada,West,Alexis Saunders
2150,Car,Home Goods,$191.95,3,2024-03-07,CUS7278,United Kingdom,West,Kiara Frazier
2151,Fresh Soap,Clothing,165.21,8,27-Jul-24,CUS1309,usa,West,Alexis Small
2152,Ergonomic Gloves,Electronics,226.27,6,17-May-25,CUS2983,  canada  ,Central,Jennifer Rojas
2153,Incredible Fresh Fish,Electronics,359.36,,2025-01-18,CUS7935,  usa  ,West,Antonio Hamilton
2154,Frozen Tuna,Electronics,87.38,5,2024-01-12,CUS9446,USA,East,Scott Davis
,Wooden Keyboard,Sports,,8,20-Apr-25,CUS2172,USA,Central,Christine Lawrence
2156,Sleek Fish,Books,305.39,5,05/03/2025,CUS2575,USA,North,William Smith
2157,Cotton Ball,Electronics,223.94,9,08/18/2025,CUS2416,USA,Central,Sandra James
2158,Frozen Sausages,Books,480.54,7,20-Oct-24,CUS6612,UK,Central,Tyler Martin
2159,Gently Used Ball,Home Goods,156.9,6,28-Jan-24,CUS6966,  USA  ,West,Mrs. Cathy Garcia
2160,Handcrafted Towels,Home Goods,189.82,6,01/01/2024,CUS4308,UK,Central,Daniel Sullivan
2161,Ergonomic Frozen Shirt,Home Goods,74.43,3,08/21/2024,CUS4731,usa,North,Tanya Rivera
2162,Handcrafted Rubber Gloves,Sports,81.73,3,05/08/2025,CUS1265,  UK  ,Central,Kristy Spence
2163,Sausages,Sports,492.67,9,11-Mar-24,CUS2533,United Kingdom,Central,Lisa Rhodes
2164,Handcrafted Pizza,Sports,350.5,10,11-Jan-24,CUS1818,usa,West,John Whitney
2165,Metal Salad,Books,423.82,8,2024-04-19,CUS8567,UK,Central,Janice Woodard
2166,Plastic Chair,Electronics,206.38,3,2024-08-01,CUS9575,usa,Central,Cody Barnes
2167,For repair Frozen Mouse,Electronics,419.81,6,03/25/2024,CUS5704,USA,North,Heidi Alexander
2168,Refined Rubber Ball,Books,47.03,1,06/21/2025,CUS4943,canada,North,Robert Thompson
2169,Chair,Clothing,385.41,135,2025-08-25,CUS2375,United Kingdom,East,David Gill
2169,Chair,Clothing,385.41,135,2025-08-25,CUS2375,United Kingdom,East,David Gill
2170,Keyboard,Electronics,N/A,-,02/07/2024,CUS9029,canada,West,Kristin Johnson
2171,Handmade Mouse,Sports,290.22,8,09-Nov-23,CUS6946,Canada,North,Nichole Roberts
2171,Handmade Mouse,Sports,290.22,8,09-Nov-23,CUS6946,Canada,North,Nichole Roberts
2172,  Rustic Hat  ,Sports,144.83,3,2024-05-10,CUS7506,United States,East,Joel Carroll
2173,Bike,Books,392.67,10,18-Jan-24,CUS8639,canada,Central,William Ellison
2174,Small Chair,Electronics,59.39,6,11/07/2024,CUS2596,canada,West,Jessica Sanchez
2174,Small Chair,Electronics,59.39,6,11/07/2024,CUS2596,canada,West,Jessica Sanchez
2175,Pizza,Sports,131.79,one,04/21/2024,CUS8885,Canada,North,Amber Morris
2176,  Generic Steel Chicken  ,Home Goods,342.1,2,12/23/2024,CUS3324,USA,East,Duane Long
2177,Practical Metal Tuna,Sports,19.25,2,01/04/2024,CUS6020,UK,South,Jessica Campbell
2178,For repair Cheese,Sports,320.47,6,11/13/2024,CUS2606,  usa  ,Central,Leslie Lewis
2178,For repair Cheese,Sports,320.47,6,11/13/2024,CUS2606,  usa  ,Central,Leslie Lewis
2179,  Computer  ,Electronics,65.64,9,01/18/2024,CUS3409,United Kingdom,East,Richard Lane
2180,Licensed Hat,Clothing,373.65,9,2025-03-06,CUS5382,United States,West,Cheyenne Wright
2181,Cheese,Home Goods,498.41,5,2025-02-05,CUS7051,canada,South,Michael Olsen
2182,Gloves,Books,477.83,7,10/25/2024,CUS2060,usa,West,Ann Thomas
2183,Granite Bike,Clothing,211.39,,04/10/2024,CUS1330,UK,North,Ralph Gallegos
2184,Used Frozen Keyboard,Electronics,218.49,7,2024-01-17,CUS3428,USA,West,Martin Jones
2185,Ergonomic Keyboard,Sports,496.21,159,2025-01-13,CUS8570,United Kingdom,Central,Douglas Cherry
2186,Frozen Pants,Books,324.45,170,20-Aug-24,CUS4979,United Kingdom,Central,Andrew Garrison
2187,Granite Chicken,Clothing,384.77,3,01/25/2024,CUS6979,UK,South,Nicole Ellis
2188,Keyboard,Sports,39.09,two,06-Jul-25,CUS3488,UK,North,Brittney Martinez
2189,Wooden Shoes,Clothing,254.72,10,2024-07-12,CUS7992,  United Kingdom  ,North,Richard Herrera
2190,Concrete Bike,Clothing,29.39,5,27-Mar-25,CUS1043,canada,Central,Mark Bean
2191,Incredible Pizza,Books,454.78,8,16-Dec-23,CUS1347,usa,South,Maria Miranda
2192,Unbranded Soft Sausages,Home Goods,346.1,one,10/21/2024,CUS6536,United States,South,Brenda Wright
2193,Metal Salad,Sports,440.71,6,29-Dec-24,CUS4886,United States,North,Heather Monroe
2194,  Incredible Salad  ,Books,346.25,9,2023-12-17,CUS5425,United States,Central,Brian Smith
2195,Gloves,Electronics,221.73,7,2023-12-24,CUS2512,Canada,West,Rebecca Murray
2196,Salad,Home Goods,161.68,2,05-Feb-25,CUS5516,United Kingdom,North,Michael Diaz
2197,  Fish  ,Books,101.51,two,06/07/2025,CUS8074,United States,North,Nathan Davis
2198,Bike,Electronics,364.29,6,2024-10-11,CUS1713,United Kingdom,East,Jasmine Holmes
2199,Gorgeous Metal Car,Home Goods,390.44,1,02-May-24,CUS4083,Canada,East,Theresa Hayes
2200,Gloves,Clothing,85.91,10,16-Dec-23,CUS2589,United States,Central,Jessica Hall
2201,  Unbranded Chair  ,Home Goods,114.51,-,04/12/2025,CUS2463,United Kingdom,Central,Mr. Benjamin Romero
2202,For repair Wooden Ball,Books,34.35,3,2025-03-18,CUS6538,United Kingdom,West,Mrs. Margaret Gardner
2203,Handcrafted Granite Table,Clothing,339.5,2,2024-05-12,CUS6086,usa,North,Richard Bryant
2204,Metal Bacon,Sports,224.25,one,04/05/2024,CUS6560,usa,West,Sylvia Knight
2205,  Fantastic Pizza  ,Clothing,486.02,,10/13/2025,CUS8594,usa,West,Aaron Campbell
2206,Tasty Soft Chicken,Sports,61.79,7,2025-01-29,CUS1500,USA,South,Shannon Avery
2207,For repair Towels,Books,231.91,one,29-Jul-24,CUS6694,UK,South,Kelly Goodman
2208,Table,Electronics,440.44,5,2025-08-28,CUS4301,Canada,South,Daniel Ford
2209,Awesome Table,Electronics,65.56,4,2024-05-09,CUS4231,  UK  ,West,William Hart
2210,Bacon,Books,488.2,1,2024-08-27,CUS5634,UK,East,George Simmons
2210,Bacon,Books,488.2,1,2024-08-27,CUS5634,UK,East,George Simmons
2211,Chicken,Sports,135.01,two,02/15/2025,CUS6100,USA,Central,Mitchell Wiggins
2212,Cotton Ball,Home Goods,149.89,6,2025-10-23,CUS3402,UK,East,Megan Brewer
2213,Granite Car,Sports,267.88,8,06/15/2025,CUS1461,usa,South,Paul Thomas
2213,Granite Car,Sports,267.88,8,06/15/2025,CUS1461,usa,South,Paul Thomas
2214,Practical Concrete Gloves,Clothing,$149.20,8,09/05/2025,CUS9525,USA,South,Donald Walters
2215,Cheese,Clothing,42.21,,13-Jun-25,CUS2680,usa,West,Bradley Edwards
2216,Used Concrete Chicken,Sports,223.31,2,07/14/2025,CUS6641,United States,Central,Christopher Thompson
2217,Tasty Pants,Books,64.96,3,09/12/2024,CUS4165,United Kingdom,West,Kim Cooper
2218,Gorgeous Bacon,Books,450.85,5,06/22/2024,CUS9438,Canada,West,Brandon Stewart
2219,Fish,Sports,436.37,2,02/14/2024,CUS2893,canada,East,Jonathan Martin
2220,Tuna,Home Goods,330.5,,24-Dec-24,CUS8846,canada,East,Steven Allison
2221,Computer,Sports,249.55,2,07/05/2025,CUS8638,Canada,North,Ronald Yang
2222,Tasty Soft Fish,Home Goods,Error,3,2025-02-19,CUS1716,canada,North,Mary Thompson
2223,Concrete Gloves,Sports,332.56,5,03/02/2025,CUS1783,usa,South,Stephanie Weaver
2224,Fresh Gloves,Electronics,52.5,5,06/26/2024,CUS8439,UK,South,Patrick Williams
2225,Handcrafted Mouse,Clothing,,1,06-Jan-24,CUS5912,UK,West,Christian Armstrong
2225,Handcrafted Mouse,Clothing,,1,06-Jan-24,CUS5912,UK,West,Christian Armstrong
2226,  For repair Keyboard  ,Books,297.0,7,02/03/2025,CUS3817,Canada,East,Christopher Kirk
2227,Licensed Salad,Electronics,101.84,8,2024-03-05,CUS3226,Canada,East,Jacob Henry
2228,Intelligent Shoes,Clothing,27.65,3,30-Oct-24,CUS5995,Canada,North,Rachel Hoover
2229,Cheese,Books,303.27,3,30-Mar-25,CUS7222,canada,Central,Maureen Brown
2230,Bike,Books,293.45,4,05/20/2024,CUS1020,United Kingdom,South,Megan Bolton
2231,Rubber Shirt,Clothing,191.7,4,2025-08-16,CUS3539,Canada,Central,Gregory Norton
2232,Tasty Steel Bacon,Sports,295.12,4,2023-11-15,CUS2509,Canada,East,Jonathan Harper
2233,Gently Used Plastic Keyboard,Electronics,152.85,7,2024-12-05,CUS1687,United States,East,Charles Hooper
2234,Soft Pizza,Electronics,Error,10,30-Mar-24,CUS6399,usa,South,Patricia Hale
2235,Car,Sports,94.09,1,2025-10-23,CUS9792,USA,Central,Adam George
2235,Car,Sports,94.09,1,2025-10-23,CUS9792,USA,Central,Adam George
2236,Unbranded Frozen Salad,Sports,79.39,5,03/27/2025,CUS4350,canada,South,Terri Stewart
2237,Car,Books,333.4,131,2024-09-20,CUS1530,  United Kingdom  ,South,Philip Murphy
2238,New Wooden Car,Books,367.51,-,04-Dec-23,CUS3975,United Kingdom,East,Kathleen Williams
2239,Sausages,Home Goods,403.94,1,2024-06-30,CUS2076,Canada,Central,Diana Payne
2240,For repair Pizza,Clothing,327.38,5,15-Mar-25,CUS2334,United Kingdom,East,Holly Gibson
2241,Concrete Car,Books,294.61,4,02/01/2024,CUS3252,,West,Amy Molina
2242,Gloves,Electronics,105.05,,2024-11-14,CUS9938,canada,Central,Cory Clark
2243,Shoes,Books,333.5,177,10/12/2024,CUS5524,usa,West,Aaron Williams
2244,Plastic Chips,Books,416.6,8,2025-01-21,CUS4949,Canada,East,Fernando Barnes
2245,Bike,Sports,157.44,6,27-Oct-24,CUS8328,  Canada  ,South,James Mccall
2245,Bike,Sports,157.44,6,27-Oct-24,CUS8328,  Canada  ,South,James Mccall
2246,Gorgeous Pizza,Sports,365.32,2,11/19/2024,CUS8074,UK,North,John Johnson
2247,  Cheese  ,Home Goods,282.13,3,06/03/2024,CUS5699,United States,Central,Todd Garcia
2248,Frozen Bacon,Clothing,493.49,4,10-Apr-25,CUS4896,usa,South,Joseph Stone
2249,Shirt,Sports,81.02,2,16-Jun-24,CUS2328,United States,West,Jessica Dunn
2250,Soft Fish,Home Goods,394.46,193,2024-12-30,CUS6081,United Kingdom,East,Katelyn Parks
2251,Sleek Soft Sausages,Books,157.53,3,2024-05-09,CUS9527,Canada,Central,Gerald Fernandez
2252,Gently Used Soft Tuna,Clothing,387.84,8,05/20/2025,CUS1373,United States,West,Phillip Hart DDS
2253,Incredible Sausages,Electronics,180.26,two,11-Apr-25,CUS6496,,North,David Odonnell
2254,Steel Pants,Electronics,441.36,5,2025-06-19,CUS5739,Canada,East,Andrew Johnson
2255,Mouse,Electronics,48.3,-,12/30/2023,CUS7183,UK,West,
2256,Gently Used Mouse,Books,295.66,6,28-Aug-25,CUS6212,United States,South,Melissa Dodson
2257,  Handcrafted Pants  ,Home Goods,147.26,3,07/04/2025,CUS6829,USA,West,Jessica Hopkins
2258,Sleek Cheese,Clothing,166.62,2,28-Dec-23,CUS1543,UK,South,Dr. Laurie Alvarez PhD
2259,Licensed Granite Table,Home Goods,249.82,8,03-Jan-25,CUS6806,canada,West,Ryan Moses
2260,Chicken,Books,209.38,7,2025-03-09,CUS9368,United Kingdom,East,Jaime Small
2261,Granite Shoes,Books,81.56,3,15-Oct-25,CUS3028,usa,South,Robert Little
2262,Generic Granite Shoes,Home Goods,277.36,3,2025-02-01,CUS6854,USA,Central,Melissa Price
2263,Bacon,Home Goods,482.42,7,15-Sep-25,CUS3821,canada,North,Edward Huynh
2264,For repair Steel Mouse,Books,367.9,4,2025-08-27,CUS4057,UK,West,Audrey Lopez
2265,Small Wooden Bike,Sports,367.81,6,01/18/2024,CUS6287,canada,West,Ashley Whitehead
2266,Pizza,Clothing,261.71,6,2024-01-28,CUS4581,United States,South,Brian Lucas
2267,Steel Bike,Books,139.92,10,15-Nov-23,CUS2680,canada,South,Steven Chapman
2268,Soap,Clothing,159.09,3,2025-01-28,CUS4690,United States,North,Teresa Lin
2269,Chicken,Electronics,388.39,6,2025-01-02,CUS8239,USA,South,Brianna Marquez
2270,Generic Hat,Clothing,202.05,3,01/16/2025,CUS6607,canada,West,Madeline Pierce
,Intelligent Frozen Pizza,Electronics,82.65,10,2024-12-23,CUS8485,United Kingdom,South,Brian Schultz
,Intelligent Frozen Pizza,Electronics,82.65,10,2024-12-23,CUS8485,United Kingdom,South,Brian Schultz
2272,Practical Chips,Clothing,262.4,4,09-Sep-24,CUS2004,Canada,Central,Steven David
2273,  Cheese  ,Sports,10.03,two,06-Aug-24,CUS5134,canada,North,Jessica Alvarez
2274,Soft Fish,Clothing,72.83,137,09-Mar-24,CUS9835,canada,West,Anthony Diaz
2275,Awesome Mouse,Electronics,443.15,2,24-Jul-24,CUS3884,United States,North,Taylor Arnold
2276,Cotton Bacon,Electronics,252.6,6,2024-06-12,CUS7736,UK,Central,Sabrina Harris
2277,Wooden Shoes,Clothing,419.38,5,03/25/2024,CUS6914,Canada,West,Angela Wong
2278,Awesome Fish,Clothing,24.14,9,2024-11-13,CUS3837,Canada,East,Martha Collins
2279,Practical Frozen Pants,Books,406.14,5,2025-04-01,CUS6566,  usa  ,East,Kevin Benton
2280,Chips,Books,232.75,9,02/28/2024,CUS8642,  Canada  ,North,Monica Branch
2281,Rubber Gloves,Clothing,191.73,1,09/12/2025,CUS7983,United States,North,Garrett Martinez
2282,Incredible Cotton Towels,Sports,115.78,3,05-Dec-23,CUS3934,canada,South,Lisa Mathews
2283,Wooden Computer,Electronics,92.99,6,04/29/2024,CUS3017,USA,Central,Christopher Johnson
2284,Frozen Salad,Sports,324.25,9,09/26/2024,CUS7389,UK,South,Aaron Green
2285,Cotton Table,Clothing,479.27,5,27-Oct-25,CUS8346,canada,Central,Brittany Mccall
2286,Bacon,Home Goods,11.01,,17-May-24,CUS3008,  United States  ,West,Robert Lara
2287,Fresh Keyboard,Sports,163.29,1,2023-11-18,CUS1764,United States,Central,Kevin Stewart
2288,Rustic Tuna,Electronics,386.77,two,11/10/2023,CUS6424,UK,North,Ms. Kathleen Zavala
2289,Gently Used Tuna,Home Goods,98.9,9,25-May-24,CUS3644,USA,South,John Soto
2290,Concrete Gloves,Home Goods,453.67,5,,CUS9860,United States,West,Shawn Glenn
2290,Concrete Gloves,Home Goods,453.67,5,,CUS9860,United States,West,Shawn Glenn
2291,Fish,Sports,245.47,3,09/08/2025,CUS5956,United States,North,David Parker
2292,Metal Computer,Home Goods,109.06,one,2024-11-07,CUS3178,usa,South,Sandra Meyers
2293,Awesome Salad,Books,62.57,7,12/18/2023,CUS1242,UK,East,Brandy Mcguire
2294,Refined Car,Clothing,302.74,6,07-Dec-24,CUS7344,United Kingdom,North,Steven Gutierrez
2295,Gorgeous Tuna,Sports,192.24,7,11/08/2023,CUS3071,canada,Central,Daniel Moyer DDS
2296,For repair Steel Chicken,Home Goods,38.74,10,18-Feb-24,CUS6018,Canada,North,Mary King
2297,Concrete Chair,Electronics,211.19,7,2025-03-23,CUS3327,UK,North,Adam Huerta
2298,Hat,Home Goods,213.79,6,09/11/2024,CUS3165,United Kingdom,East,Donna Salazar
2299,Small Granite Chicken,Home Goods,485.69,10,2023-12-27,CUS8110,Canada,South,Robert Reed
2300,Cotton Hat,Sports,211.34,two,20-Apr-25,CUS9582,United Kingdom,North,Andrew Green
2301,Rubber Bike,Electronics,267.24,8,07/04/2024,CUS6233,usa,West,Michael Richardson
2302,Granite Keyboard,Home Goods,428.74,8,02/19/2024,CUS2727,UK,East,Jennifer Andrews
2303,  Used Soft Hat  ,Sports,386.32,5,2024-09-20,CUS1342,United States,Central,William Bruce
2304,Cheese,Electronics,404.55,10,2024-08-22,CUS3738,UK,Central,Zachary Simpson
2305,Car,Electronics,324.47,3,10/16/2024,CUS8801,United Kingdom,North,Anna Fry
2306,Rubber Bacon,Home Goods,352.79,5,04/07/2024,CUS9744,United Kingdom,South,Brian Williams
2307,Refined Frozen Computer,Electronics,102.49,two,09/21/2024,CUS1220,Canada,West,Courtney Lopez
2308,Gorgeous Wooden Keyboard,Home Goods,266.44,5,2024-02-12,CUS6452,UK,Central,Susan Davis MD
2309,Handcrafted Rubber Computer,Electronics,124.64,1,2025-09-30,CUS1635,usa,East,Daniel Alexander
2310,Chips,Home Goods,153.19,2,05/31/2024,CUS3149,Canada,North,Karen Murphy
2311,Ball,Clothing,247.47,3,11/26/2023,CUS6751,usa,West,Chelsea Griffin
2312,Soft Keyboard,Books,430.1,7,07/07/2025,CUS9202,canada,Central,Karen Reyes
2313,Hat,Sports,N/A,6,12/19/2024,CUS1762,United States,South,Katherine Rich
2314,For repair Fresh Soap,Sports,59.05,7,04/07/2024,,United Kingdom,East,Jason Cruz
2315,Towels,Clothing,381.37,4,03/16/2025,CUS8288,canada,South,Katelyn Edwards
2316,Soft Car,Home Goods,150.86,6,01/30/2024,CUS1423,United States,Central,Juan Kennedy
2317,Practical Fish,Clothing,69.83,6,2024-12-28,CUS2406,canada,Central,Jody Gonzalez
2318,Plastic Shoes,Sports,187.61,5,11-May-24,CUS6824,Canada,North,Cole Allen
2319,Practical Shoes,Home Goods,350.08,9,2025-03-09,CUS5009,United Kingdom,East,Caitlin Lewis
2320,Gorgeous Hat,Clothing,424.39,175,11-Sep-25,CUS7722,Canada,East,Paul Reyes
2321,Incredible Wooden Bacon,Sports,346.21,8,05/13/2024,CUS3873,  usa  ,West,Jeremy Ball
2322,Tasty Shoes,Books,490.14,8,03-Jun-25,CUS4750,usa,Central,Courtney Chambers
2323,Refined Granite Keyboard,Electronics,18.56,one,10/24/2025,CUS7194,USA,East,Amber Thomas
2324,Frozen Pizza,Home Goods,373.65,7,2024-01-22,CUS5058,Canada,West,Kathryn Turner
2325,Used Concrete Computer,Electronics,$82.63,4,29-Oct-24,CUS6978,UK,North,Jimmy Walter
2326,Frozen Shirt,Books,148.59,9,10-Oct-24,CUS9032,UK,Central,Teresa Prince
2327,Mouse,Books,111.15,8,05/11/2025,CUS7942,UK,West,James Martin
2328,Practical Steel Hat,Clothing,282.8,9,03-Nov-23,CUS7985,canada,Central,Justin Adams
2329,Ball,Electronics,19.61,10,05-Dec-23,CUS2848,United Kingdom,Central,Traci Shannon
2330,Plastic Car,Electronics,396.42,4,2025-08-04,CUS1516,Canada,North,Gregory Allen
2331,Shirt,Sports,65.8,4,2024-12-08,CUS1893,usa,Central,Lisa Rodriguez
2332,  Used Frozen Shoes  ,Books,57.6,8,2025-10-24,CUS1649,United States,North,Glenda Keller
2333,Plastic Shoes,Sports,466.65,7,2024-04-22,CUS8044,United States,North,Michael Matthews
2334,Soap,Books,318.66,3,21-Feb-24,CUS9377,Canada,Central,John Dunlap
2335,Tuna,Books,194.18,6,2024-08-16,CUS9471,Canada,Central,Diana Smith
2336,Unbranded Fresh Chips,Home Goods,472.53,5,2024-01-11,CUS2454,  USA  ,West,Kyle Fritz
2337,Awesome Concrete Pants,Clothing,403.71,5,06-Jun-24,CUS1327,United States,North,William Williams
2338,Salad,Books,228.99,6,02-Sep-25,CUS7263,canada,North,Ashley Burke
2339,Licensed Bike,Sports,284.58,9,09-May-25,CUS2027,usa,East,Erica Hubbard
2340,  Small Concrete Car  ,Clothing,418.93,7,04-May-24,CUS4818,UK,South,Beth Klein
2341,Granite Keyboard,Clothing,199.92,5,08/29/2024,CUS5818,Canada,East,Sara Taylor
2342,Pizza,Books,405.44,6,04/21/2025,CUS3010,USA,Central,Eduardo Hobbs
2343,  Gently Used Frozen Mouse  ,Clothing,108.68,9,05-Jul-25,CUS1368,canada,,Christie Gutierrez
2344,Concrete Shirt,Home Goods,$113.22,2,07-Dec-23,CUS9785,Canada,North,Jordan Anderson
2345,For repair Fresh Computer,Books,N/A,1,16-Dec-24,CUS9851,United Kingdom,Central,John Smith
2346,Granite Salad,Electronics,486.63,10,04/05/2025,CUS8053,United States,South,Gail Garcia
2347,  Used Ball  ,Home Goods,152.3,5,14-Dec-24,CUS1779,  UK  ,South,Terry Murray
2348,Fresh Cheese,Electronics,356.03,1,08-Jun-24,CUS7508,United Kingdom,South,Angelica Diaz
2349,Rustic Hat,Home Goods,287.84,133,08/11/2025,CUS9796,  United Kingdom  ,Central,Nicholas Ramsey
2350,Handmade Frozen Table,Sports,435.84,178,2024-12-03,CUS8408,  United States  ,South,Nicholas Reyes
2351,Bike,Home Goods,234.31,2,2024-05-25,CUS8525,UK,South,Debbie Santana
2352,Unbranded Steel Mouse,Books,,3,11-Mar-24,CUS9725,USA,West,John Mosley
2353,Tasty Soft Shoes,Books,143.8,6,18-Jun-24,CUS3321,USA,South,James Patton
2354,Intelligent Concrete Car,Sports,312.96,7,15-Apr-24,CUS3337,USA,West,Lauren Frederick
2355,Fantastic Mouse,Clothing,177.75,6,2025-06-11,CUS5710,  United States  ,South,Charles Jones
2356,Steel Gloves,Home Goods,53.05,8,12/03/2023,CUS1312,canada,North,Sarah Anderson
2357,Tasty Soft Fish,Electronics,231.4,3,10-Mar-25,CUS5053,usa,Central,Samuel Griffith
2358,Steel Pants,Sports,456.94,3,11/07/2023,CUS7123,  usa  ,Central,Amanda Kelly DVM
2359,Keyboard,Clothing,435.89,9,12/06/2023,CUS3691,canada,South,Mr. John Hester
2360,Steel Computer,Home Goods,91.32,10,06-May-25,CUS6815,USA,East,Priscilla Collins
2361,  Steel Fish  ,Clothing,486.78,9,2025-09-16,CUS5446,canada,West,John King
2362,Fish,Sports,343.25,8,02/19/2025,CUS8500,Canada,South,Christopher Welch
2363,Shoes,Sports,460.41,1,2024-09-24,CUS4858,United States,Central,Hector Santiago
2364,Gorgeous Steel Table,Sports,361.34,6,06/04/2025,CUS8715,usa,West,Christina Mcfarland
2365,Chair,Home Goods,85.86,6,2024-04-10,CUS4872,usa,Central,Catherine Oconnell
2365,Chair,Home Goods,85.86,6,2024-04-10,CUS4872,usa,Central,Catherine Oconnell
2366,Metal Soap,Books,19.39,6,2024-03-27,CUS4557,United Kingdom,North,Laurie Atkins
2367,Wooden Fish,Clothing,56.99,128,2024-11-18,CUS5661,usa,West,Wayne Flores
2368,Licensed Pants,Clothing,479.62,4,2023-12-25,CUS1561,United Kingdom,East,Rachel Romero
2369,Keyboard,Clothing,,9,2023-11-17,CUS3892,canada,East,Benjamin Peterson
2370,Pizza,Electronics,485.89,8,06/18/2024,CUS1427,canada,West,Brittany Downs
2371,Metal Cheese,Books,41.72,2,13-Apr-24,CUS6401,Canada,West,Tina Jordan
2372,  Licensed Frozen Bacon  ,Home Goods,208.02,8,02/07/2024,CUS9947,  United States  ,North,Jennifer Becker
2373,Generic Chicken,Books,49.22,4,2024-06-22,CUS6894,canada,North,Frank Berger
2374,Generic Hat,Home Goods,186.35,10,14-Jul-24,CUS6102,usa,East,Matthew Stewart
2375,Tasty Plastic Towels,Sports,204.57,3,11/03/2023,CUS8421,Canada,North,Nicholas Collier
2376,Gently Used Bike,Home Goods,224.88,10,2025-03-24,CUS4234,United Kingdom,East,Denise Anderson
2376,Gently Used Bike,Home Goods,224.88,10,2025-03-24,CUS4234,United Kingdom,East,Denise Anderson
2377,Fresh Towels,Books,116.29,177,09/05/2025,CUS5945,UK,South,Thomas Brown
2378,Keyboard,Electronics,275.35,8,03-Nov-23,CUS2752,United Kingdom,East,Tonya Li
2379,For repair Metal Salad,Sports,331.9,191,04-Oct-24,CUS4350,  canada  ,South,Robert Cobb DDS
2380,Incredible Soft Ball,Books,$141.26,9,31-Aug-24,CUS8820,United States,North,Paul Carter
2381,Handmade Chicken,,231.62,130,17-Dec-23,CUS6082,canada,West,Jason Garza
2382,  New Cotton Bike  ,Electronics,309.94,6,09-Aug-25,CUS2633,United States,West,Shawna Sampson
2383,Practical Frozen Mouse,Electronics,356.3,7,28-Apr-25,CUS9549,canada,West,
2384,Gently Used Table,Electronics,490.14,6,01-Jul-25,CUS9604,United Kingdom,Central,Amanda Baker
2385,Computer,Electronics,97.5,8,2024-12-01,CUS7361,United Kingdom,Central,Margaret Bruce
2386,Soft Car,Sports,311.91,7,2025-09-12,CUS1120,Canada,South,Jason Reed
2387,Pizza,Home Goods,Error,7,2025-05-05,CUS6936,  Canada  ,North,Sharon Barron
2388,Steel Tuna,,199.94,5,10-Jan-24,CUS5616,canada,North,Rebecca Harris
2389,Generic Steel Car,Electronics,99.06,6,26-Jul-25,CUS2205,canada,South,John Schmidt
